Name, X, Y, Z
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601792,0-0.1624642,0-0.2579298
,00.1601794,0-0.1624692,0-0.257931
,00.1601791,0-0.1624703,0-0.2579292
,00.1601695,0-0.1624984,0-0.2579288
,00.1601695,0-0.1624984,0-0.2579288
,00.1601746,0-0.1623126,0-0.2579209
,00.1601774,0-0.1622938,0-0.2579248
,00.1601759,0-0.1624565,0-0.2579314
,00.1601759,0-0.1624565,0-0.2579314
,00.1601804,0-0.1624768,0-0.2579342
,00.1601804,0-0.1624768,0-0.2579342
,00.1601803,0-0.1624798,0-0.2579455
,00.1601803,0-0.1624798,0-0.2579455
,00.1601772,0-0.162482,0-0.2579375
,00.1601765,0-0.1624828,0-0.2579369
,00.1601765,0-0.1624828,0-0.2579369
,00.1601765,0-0.162485,0-0.2579351
,00.1601794,0-0.1624887,0-0.2579336
,00.1601806,0-0.1624909,0-0.2579475
,00.1601806,0-0.1624909,0-0.2579475
,00.1601804,0-0.1624882,0-0.2579428
,00.1601803,0-0.1624858,0-0.2579412
,00.1601803,0-0.162484,0-0.2579404
,00.16018,0-0.1624829,0-0.2579397
,00.16018,0-0.1624829,0-0.2579397
,00.16018,0-0.1624829,0-0.2579397
,00.1601804,0-0.1624814,0-0.2579381
,00.1601804,0-0.1624814,0-0.2579381
,00.1601814,0-0.1624783,0-0.2579321
,00.1601801,0-0.1624793,0-0.2579382
,00.1601801,0-0.1624793,0-0.2579382
,00.1601801,0-0.162481,0-0.2579385
,00.1601801,0-0.1624818,0-0.257939
,00.1601786,0-0.162486,0-0.2579364
,00.1601786,0-0.162486,0-0.2579364
,00.1601783,0-0.1624885,0-0.2579373
,00.1601765,0-0.1624908,0-0.2579477
,00.1601765,0-0.1624908,0-0.2579477
,00.1601759,0-0.1624925,0-0.2579494
,00.1601801,0-0.1624903,0-0.2579472
,00.1601801,0-0.1624903,0-0.2579472
,00.1601795,0-0.1624873,0-0.2579477
,00.1601795,0-0.1624873,0-0.2579477
,00.1601794,0-0.1624866,0-0.2579477
,00.1601794,0-0.1624865,0-0.2579477
,00.1601794,0-0.1624865,0-0.2579477
,00.1601794,0-0.1624864,0-0.2579477
,00.1601795,0-0.1624863,0-0.257947
,00.1601794,0-0.1624864,0-0.2579472
,00.1601794,0-0.1624864,0-0.2579472
,00.1601794,0-0.1624864,0-0.2579472
,00.1601795,0-0.1624863,0-0.257947
,00.1601795,0-0.1624863,0-0.257947
,00.1601796,0-0.162486,0-0.257946
,00.1601811,0-0.1624823,0-0.2579366
,00.1601811,0-0.1624823,0-0.2579366
,00.1601799,0-0.1624818,0-0.2579432
,00.1601801,0-0.162481,0-0.2579428
,00.1601797,0-0.1624826,0-0.2579425
,00.1601797,0-0.1624826,0-0.2579425
,00.1601798,0-0.1624835,0-0.2579421
,00.1601799,0-0.1624839,0-0.2579418
,00.16018,0-0.1624841,0-0.2579417
,00.1601799,0-0.162484,0-0.2579418
,00.1601799,0-0.162484,0-0.2579418
,00.1601799,0-0.162484,0-0.2579418
,00.1601792,0-0.1624871,0-0.257944
,00.1601792,0-0.1624871,0-0.257944
,00.1601793,0-0.1624889,0-0.2579448
,00.1601798,0-0.1624878,0-0.2579454
,00.1601798,0-0.1624878,0-0.2579454
,00.1601794,0-0.1624876,0-0.2579463
,00.1601795,0-0.162487,0-0.2579466
,00.1601795,0-0.1624867,0-0.2579468
,00.1601795,0-0.1624867,0-0.2579468
,00.1601794,0-0.1624866,0-0.2579468
,00.1601794,0-0.1624864,0-0.2579469
,00.1601794,0-0.1624864,0-0.2579469
,00.1601794,0-0.1624865,0-0.2579468
,00.1601794,0-0.1624865,0-0.2579468
,00.1601794,0-0.1624865,0-0.2579468
,00.1601794,0-0.1624865,0-0.2579468
,00.1601794,0-0.1624865,0-0.2579468
,00.1601794,0-0.1624866,0-0.2579471
,00.1601794,0-0.1624866,0-0.2579471
,00.1601792,0-0.1624873,0-0.2579479
,00.1601793,0-0.1624914,0-0.2579497
,00.1601793,0-0.1624914,0-0.2579497
,00.1601781,0-0.1624946,0-0.2579442
,00.1601781,0-0.1624946,0-0.2579442
,00.1601781,0-0.1624946,0-0.2579442
,00.1601792,0-0.1624934,0-0.2579525
,00.1601787,0-0.1624937,0-0.2579544
,00.1601783,0-0.1624955,0-0.2579552
,00.160179,0-0.1624938,0-0.2579553
,00.160179,0-0.1624938,0-0.2579553
,00.1601788,0-0.1624929,0-0.2579558
,00.1601785,0-0.1624918,0-0.2579544
,00.1601788,0-0.1624912,0-0.2579548
,00.1601788,0-0.1624912,0-0.2579548
,00.1601789,0-0.1624913,0-0.2579549
,00.1601789,0-0.1624913,0-0.2579549
,00.1601791,0-0.1624917,0-0.257955
,00.1601791,0-0.1624917,0-0.257955
,00.1601791,0-0.162492,0-0.2579553
,00.1601796,0-0.1624926,0-0.2579567
,00.1601796,0-0.1624926,0-0.2579567
,00.1601791,0-0.1624927,0-0.2579558
,00.1601791,0-0.1624925,0-0.2579551
,00.1601791,0-0.1624923,0-0.2579547
,00.1601791,0-0.1624923,0-0.2579547
,00.1601792,0-0.1624923,0-0.2579544
,00.1601792,0-0.1624922,0-0.2579543
,00.1601792,0-0.1624922,0-0.2579543
,00.1601793,0-0.1624922,0-0.2579542
,00.1601793,0-0.1624922,0-0.2579541
,00.1601793,0-0.1624922,0-0.2579541
,00.1601793,0-0.1624923,0-0.2579539
,00.1601793,0-0.1624923,0-0.2579539
,00.1601793,0-0.1624923,0-0.2579538
,00.1601793,0-0.1624928,0-0.2579542
,00.1601793,0-0.1624928,0-0.2579542
,00.1601746,0-0.1624971,0-0.2579586
,00.1601823,0-0.162492,0-0.2579406
,00.1601795,0-0.1624911,0-0.2579536
,00.1601795,0-0.1624911,0-0.2579536
,00.1601795,0-0.1624911,0-0.2579536
,00.1601793,0-0.1624926,0-0.2579538
,00.1601793,0-0.1624926,0-0.2579538
,00.1601794,0-0.1624927,0-0.2579537
,00.1601794,0-0.1624929,0-0.2579537
,00.1601794,0-0.1624929,0-0.2579537
,00.1601795,0-0.1624929,0-0.2579536
,00.1601795,0-0.162493,0-0.2579536
,00.1601344,0-0.1625752,0-0.2586887
,00.1601344,0-0.1625752,0-0.2586887
,00.1602906,0-0.1629353,0-0.2593871
,00.1603926,0-0.1623249,0-0.2595426
,00.1604122,0-0.1631415,0-0.2596423
,00.1604284,0-0.1620469,0-0.259545
,00.1604284,0-0.1620469,0-0.259545
,00.1604284,0-0.1620469,0-0.259545
,00.1604731,0-0.1620284,0-0.2595501
,00.1605847,0-0.1632489,0-0.2596144
,00.1605558,0-0.1620159,0-0.2595573
,00.1605971,0-0.1632122,0-0.2596065
,00.160497,0-0.1621118,0-0.2595533
,00.160497,0-0.1621118,0-0.2595533
,00.160497,0-0.1621118,0-0.2595533
,00.1606623,0-0.1632228,0-0.2595978
,00.1608297,0-0.1621313,0-0.259498
,00.1606581,0-0.1632002,0-0.2596296
,00.1614256,0-0.1622489,0-0.2599023
,00.1614256,0-0.1622489,0-0.2599023
,00.1614256,0-0.1622489,0-0.2599023
,00.1614508,0-0.1624831,0-0.2606843
,00.1612582,0-0.16319,0-0.2610081
,00.1613737,0-0.1625656,0-0.2612275
,00.1613737,0-0.1625656,0-0.2612275
,00.1615022,0-0.1631693,0-0.2618673
,00.1615022,0-0.1631693,0-0.2618673
,00.1613676,0-0.1626635,0-0.2612519
,00.1613676,0-0.1626635,0-0.2612519
,00.1613898,0-0.1626999,0-0.2612712
,00.1613898,0-0.1626999,0-0.2612712
,00.1616469,0-0.1632305,0-0.2618424
,00.1614757,0-0.1628847,0-0.2612795
,00.1614757,0-0.1628847,0-0.2612795
,00.16179,0-0.1632703,0-0.2617739
,00.1616598,0-0.1628889,0-0.261357
,00.1619532,0-0.163254,0-0.2618482
,00.1623861,0-0.1628683,0-0.2621446
,00.1623428,0-0.1632406,0-0.2621975
,00.1623428,0-0.1632406,0-0.2621975
,00.1623428,0-0.1632406,0-0.2621975
,00.1628718,0-0.1628673,0-0.2624223
,00.1627133,0-0.163212,0-0.262581
,00.1629059,0-0.1628553,0-0.2628373
,00.1628616,0-0.1623526,0-0.2627358
,00.1628616,0-0.1623526,0-0.2627358
,00.1628616,0-0.1623526,0-0.2627358
,00.1628048,0-0.1624162,0-0.2629728
,00.1628048,0-0.1624162,0-0.2629728
,00.1629263,0-0.1624145,0-0.2627273
,00.1629152,0-0.1624329,0-0.2628664
,00.1635379,0-0.162115,0-0.2639836
,00.164077,0-0.16195,0-0.2664464
,00.1641681,0-0.1616004,0-0.2671167
,00.1641681,0-0.1616004,0-0.2671167
,00.1641681,0-0.1616004,0-0.2671167
,00.1638329,0-0.1608741,0-0.2688705
,00.1632792,0-0.1599618,0-0.2690378
,00.1631213,0-0.1594326,0-0.2690897
,00.1625904,0-0.158658,0-0.2692024
,00.1625904,0-0.158658,0-0.2692024
,00.1625904,0-0.158658,0-0.2692024
,00.161146,0-0.1570605,0-0.2693746
,00.161146,0-0.1570605,0-0.2693746
,00.1600495,0-0.1555941,0-0.2697158
,00.1600495,0-0.1555941,0-0.2697158
,00.1594778,0-0.1546576,0-0.2699109
,00.1594778,0-0.1546576,0-0.2699109
,00.1591466,0-0.1544585,0-0.2698504
,00.1591466,0-0.1544585,0-0.2698504
,00.158054,0-0.1530907,0-0.270074
,00.158054,0-0.1530907,0-0.270074
,00.1571803,0-0.1514961,0-0.2703398
,00.1571803,0-0.1514961,0-0.2703398
,00.1565316,0-0.1504812,0-0.2705646
,00.1565316,0-0.1504812,0-0.2705646
,00.1562167,0-0.1497751,0-0.2707705
,00.1562167,0-0.1497751,0-0.2707705
,00.1549402,0-0.1480895,0-0.2711477
,00.1549402,0-0.1480895,0-0.2711477
,00.1549402,0-0.1520135,0-0.2711477
,00.1549402,0-0.1598615,0-0.2711477
,00.1549374,0-0.1617213,0-0.2711795
,00.1549374,0-0.1617213,0-0.2711795
,00.1549374,0-0.1617213,0-0.2711795
,00.1549358,0-0.1627292,0-0.2711517
,00.1549722,0-0.1623561,0-0.2711603
,00.1549328,0-0.162444,0-0.2711468
,00.1549328,0-0.162444,0-0.2711468
,00.154929,0-0.1624557,0-0.2711386
,00.1549322,0-0.1624581,0-0.2711408
,00.1549322,0-0.1624581,0-0.2711408
,00.1549333,0-0.1624601,0-0.2711411
,00.1549334,0-0.1624617,0-0.2711408
,00.1549334,0-0.1624617,0-0.2711408
,00.1549333,0-0.1624633,0-0.2711405
,00.1549333,0-0.1624633,0-0.2711405
,00.1549333,0-0.1624633,0-0.2711405
,00.1549333,0-0.1624632,0-0.2711405
,00.1549333,0-0.1624631,0-0.2711405
,00.1549333,0-0.1624631,0-0.2711405
,00.1549333,0-0.1624629,0-0.2711406
,00.1549333,0-0.1624629,0-0.2711406
,00.1549333,0-0.162463,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624631,0-0.2711406
,00.1549333,0-0.162463,0-0.2711406
,00.1549333,0-0.162463,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624632,0-0.2711406
,00.1549333,0-0.1624692,0-0.2711414
,00.1549332,0-0.1624702,0-0.2711402
,00.1549086,0-0.1623922,0-0.2711827
,00.1549086,0-0.1623922,0-0.2711827
,00.1549086,0-0.1623922,0-0.2711827
,00.1548219,0-0.1617684,0-0.2712321
,00.1548219,0-0.1617684,0-0.2712321
,00.1545307,0-0.1614988,0-0.2712774
,00.1544946,0-0.1623685,0-0.2713195
,00.1540934,0-0.1637425,0-0.2715221
,00.1542318,0-0.1609643,0-0.271431
,00.1542318,0-0.1609643,0-0.271431
,00.1541091,0-0.1686507,0-0.271038
,00.1540575,0-0.1625669,0-0.2714609
,00.1543536,0-0.1643574,0-0.2716018
,00.1543536,0-0.1643574,0-0.2716018
,00.1550968,0-0.1625085,0-0.2718918
,00.1550687,0-0.1613048,0-0.2717288
,00.1550687,0-0.1613048,0-0.2717288
,00.1546805,0-0.1640514,0-0.2716941
,00.1543895,0-0.1606504,0-0.2723028
,00.1543895,0-0.1606504,0-0.2723028
,00.1542977,0-0.1639877,0-0.2724259
,00.1543047,0-0.1608339,0-0.2723008
,00.1547996,0-0.1664936,0-0.2727218
,00.1546583,0-0.1626388,0-0.2724465
,00.1546583,0-0.1626388,0-0.2724465
,00.1544207,0-0.1603394,0-0.2724139
,00.1527131,0-0.1656681,0-0.2732598
,00.1527131,0-0.1656681,0-0.2732598
,00.1525578,0-0.1620402,0-0.2732619
,00.152381,0-0.1623259,0-0.273447
,00.152274,0-0.1614643,0-0.2735074
,00.152274,0-0.1614643,0-0.2735074
,00.152274,0-0.1614643,0-0.2735074
,00.1526815,0-0.1631717,0-0.2734655
,00.1526815,0-0.1631717,0-0.2734655
,00.152646,0-0.1625362,0-0.2733555
,00.152646,0-0.1625362,0-0.2733555
,00.1525314,0-0.1625038,0-0.2733451
,00.1525314,0-0.1625038,0-0.2733451
,00.1547091,0-0.1611615,0-0.2760481
,00.1547091,0-0.1611615,0-0.2760481
,00.1583318,0-0.1592646,0-0.2772498
,00.1583318,0-0.1592646,0-0.2772498
,00.1583315,0-0.1631882,0-0.2772495
,00.1583213,0-0.1626014,0-0.2772265
,00.1583213,0-0.1626014,0-0.2772265
,00.1583307,0-0.1624741,0-0.2772462
,00.1583307,0-0.1624741,0-0.2772462
,00.1583324,0-0.1624716,0-0.277249
,00.1589022,0-0.162328,0-0.2776578
,00.1589022,0-0.162328,0-0.2776578
,00.1590679,0-0.1624262,0-0.2776539
,00.1590679,0-0.1624262,0-0.2776539
,00.1591938,0-0.1624498,0-0.277648
,00.1591938,0-0.1624498,0-0.277648
,00.1592498,0-0.1624115,0-0.277643
,00.159325,0-0.162395,0-0.2776461
,00.159338,0-0.1624144,0-0.2776446
,00.1594084,0-0.1625121,0-0.277638
,00.1594084,0-0.1625121,0-0.277638
,00.1594084,0-0.1625121,0-0.277638
,00.1594366,0-0.1624643,0-0.2776492
,00.1594918,0-0.1625312,0-0.2776435
,00.1594918,0-0.1624991,0-0.2776497
,00.1595417,0-0.1625262,0-0.2776477
,00.1595417,0-0.1625262,0-0.2776477
,00.1594965,0-0.1624888,0-0.27765
,00.1595824,0-0.1625347,0-0.2776533
,00.1595824,0-0.1625347,0-0.2776533
,00.1595408,0-0.1623069,0-0.2776592
,00.1596233,0-0.1625066,0-0.277662
,00.1595607,0-0.1623536,0-0.2776592
,00.1595607,0-0.1623536,0-0.2776592
,00.159644,0-0.1624879,0-0.2776688
,00.159644,0-0.1624879,0-0.2776688
,00.159657,0-0.1624873,0-0.2776698
,00.159657,0-0.1624873,0-0.2776698
,00.1588385,0-0.1624804,0-0.2776637
,00.1588385,0-0.1624804,0-0.2776637
,00.1588725,0-0.1624812,0-0.2776614
,00.1588725,0-0.1624812,0-0.2776614
,00.1588725,0-0.1624812,0-0.2776614
,00.1588976,0-0.1624795,0-0.2776611
,00.1589046,0-0.1624804,0-0.2776643
,00.1589098,0-0.1624807,0-0.2776646
,00.1589086,0-0.1624815,0-0.2776655
,00.1589086,0-0.1624815,0-0.2776655
,00.1589066,0-0.1624816,0-0.2776651
,00.1589082,0-0.1624816,0-0.2776655
,00.1589054,0-0.162479,0-0.2776605
,00.1589054,0-0.162479,0-0.2776605
,00.1589054,0-0.162479,0-0.2776605
,00.1589049,0-0.1624773,0-0.27766
,00.1589039,0-0.1624768,0-0.27766
,00.1589039,0-0.1624768,0-0.27766
,00.1589043,0-0.1624753,0-0.2776595
,00.1589043,0-0.1624753,0-0.2776595
,00.1589041,0-0.1624747,0-0.2776593
,00.1589041,0-0.1624747,0-0.2776593
,00.158904,0-0.1624743,0-0.2776591
,00.158904,0-0.1624743,0-0.2776591
,00.1589038,0-0.1624741,0-0.2776592
,00.1589038,0-0.1624741,0-0.2776592
,00.1589038,0-0.1624741,0-0.2776592
,00.1581699,0-0.1608721,0-0.2787992
,00.1578198,0-0.160591,0-0.2791413
,00.1574728,0-0.1606333,0-0.2791578
,00.1574728,0-0.1606333,0-0.2791578
,00.1574818,0-0.1606371,0-0.2791007
,00.1574202,0-0.1604541,0-0.2791971
,00.1574202,0-0.1604541,0-0.2791971
,00.1573499,0-0.1602547,0-0.2793001
,00.1573412,0-0.1602373,0-0.2793025
,00.1573412,0-0.1602373,0-0.2793025
,00.1573404,0-0.1602357,0-0.2793027
,00.1574179,0-0.1602058,0-0.2792143
,00.1574179,0-0.1602058,0-0.2792143
,00.1574156,0-0.1599365,0-0.2791626
,00.1574455,0-0.1599128,0-0.279092
,00.1574523,0-0.159727,0-0.2790689
,00.1579275,0-0.1595334,0-0.2790632
,00.1579275,0-0.1595334,0-0.2790632
,00.1579641,0-0.1595165,0-0.2790554
,00.1582563,0-0.159426,0-0.2789671
,00.1582563,0-0.159426,0-0.2789671
,00.1585345,0-0.1593292,0-0.2789263
,00.1584944,0-0.1591369,0-0.27902
,00.1584944,0-0.1591369,0-0.27902
,00.1585504,0-0.1593041,0-0.2789209
,00.158307,0-0.1592237,0-0.2789306
,00.158307,0-0.1592237,0-0.2789306
,00.157756,0-0.1593191,0-0.2789016
,00.157756,0-0.1593191,0-0.2789016
,00.1573068,0-0.1592491,0-0.2786971
,00.1571931,0-0.1591475,0-0.278702
,00.1568339,0-0.1588956,0-0.278673
,00.1568339,0-0.1588956,0-0.278673
,00.1568339,0-0.1588956,0-0.278673
,00.1560985,0-0.1585824,0-0.2786981
,00.1552926,0-0.1580081,0-0.2788176
,00.1550687,0-0.1577675,0-0.2788551
,00.1541599,0-0.1570912,0-0.2790449
,00.1536688,0-0.1567849,0-0.2791409
,00.1530372,0-0.1561085,0-0.2793458
,00.1530372,0-0.1561085,0-0.2793458
,00.1530372,0-0.1561085,0-0.2793458
,00.1522449,0-0.1554773,0-0.2793591
,00.1515279,0-0.1542312,0-0.2796835
,00.1509096,0-0.1538921,0-0.2796184
,00.1502639,0-0.1533502,0-0.2795021
,00.1502639,0-0.1533502,0-0.2795021
,00.1497629,0-0.1530311,0-0.2792157
,00.1494244,0-0.1528066,0-0.2791667
,00.1494244,0-0.1528066,0-0.2791667
,00.1488513,0-0.1525001,0-0.2789978
,00.147954,0-0.1517609,0-0.2789437
,00.147954,0-0.1517609,0-0.2789437
,00.146507,0-0.1510478,0-0.2788731
,00.1459856,0-0.1506731,0-0.2788534
,00.1459856,0-0.1506731,0-0.2788534
,00.1446333,0-0.1499963,0-0.2786442
,00.1439245,0-0.1498054,0-0.2784873
,00.1433327,0-0.1495917,0-0.2781678
,00.1426865,0-0.1492676,0-0.27807
,00.1426865,0-0.1492676,0-0.27807
,00.1412803,0-0.1488605,0-0.2776939
,00.140599,0-0.1485342,0-0.2775999
,00.140599,0-0.1485342,0-0.2775999
,00.1395109,0-0.1482071,0-0.2771447
,00.1387938,0-0.147866,0-0.2771033
,00.137881,0-0.1473595,0-0.2769751
,00.137881,0-0.1473595,0-0.2769751
,00.1373141,0-0.1469822,0-0.2767714
,00.1362429,0-0.146591,0-0.2764254
,00.1362429,0-0.146591,0-0.2764254
,00.134815,0-0.1460246,0-0.2761135
,00.1342032,0-0.1460733,0-0.2758791
,00.1342032,0-0.1460733,0-0.2758791
,00.1316592,0-0.1453162,0-0.2754476
,00.1316592,0-0.1492402,0-0.2754476
,00.1316592,0-0.1492402,0-0.2754476
,00.1316592,0-0.1570882,0-0.2754476
,00.1316592,0-0.1570882,0-0.2754476
,00.1319669,0-0.1619711,0-0.2754161
,00.1321363,0-0.1671578,0-0.2754217
,00.1321019,0-0.1633298,0-0.2756518
,00.1321019,0-0.1633298,0-0.2756518
,00.1321254,0-0.1626226,0-0.2754545
,00.132125,0-0.1624785,0-0.2754472
,00.1321294,0-0.1624682,0-0.2754489
,00.1321311,0-0.1624757,0-0.2754527
,00.132127,0-0.1624753,0-0.275453
,00.1321246,0-0.1624713,0-0.2754535
,00.1321246,0-0.1624713,0-0.2754535
,00.1321246,0-0.1624713,0-0.2754535
,00.1321243,0-0.1624684,0-0.2754559
,00.1321261,0-0.1624674,0-0.2754561
,00.1321256,0-0.1624678,0-0.275456
,00.1321253,0-0.1624683,0-0.2754559
,00.1321253,0-0.1624683,0-0.2754559
,00.1321253,0-0.1624683,0-0.2754559
,00.1321252,0-0.1624688,0-0.2754559
,00.1321252,0-0.1624688,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624686,0-0.2754559
,00.1321252,0-0.1624686,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
